"site","scientificName","is_fish","iucn_category","bold_sequences"
"Aldabra Atoll","Goniopora pedunculata",FALSE,,
"Aldabra Atoll","Goniopora planulata",FALSE,"VU",
"Aldabra Atoll","Goniopora somaliensis",FALSE,,
"Aldabra Atoll","Goniopora stokesi",FALSE,,
"Aldabra Atoll","Goniopora tenuidens",FALSE,,
"Aldabra Atoll","Gonodactylus chiragra",FALSE,,
"Aldabra Atoll","Gorgasia sillneri",TRUE,,
"Aldabra Atoll","Grammistes sexlineatus",TRUE,,12
"Aldabra Atoll","Gunnellichthys copleyi",TRUE,,
"Aldabra Atoll","Gymnocaesio gymnoptera",TRUE,,
"Aldabra Atoll","Gymnomuraena zebra",TRUE,,11
"Aldabra Atoll","Gymnothorax buroensis",TRUE,,1
"Aldabra Atoll","Gymnothorax chilospilus",TRUE,,1
"Aldabra Atoll","Gymnothorax enigmaticus",TRUE,,1
"Aldabra Atoll","Gymnothorax eurostus",TRUE,,1
"Aldabra Atoll","Gymnothorax flavimarginatus",TRUE,,1
"Aldabra Atoll","Gymnothorax griseus",TRUE,,1
"Aldabra Atoll","Gymnothorax javanicus",TRUE,,1
"Aldabra Atoll","Gymnothorax margaritophorus",TRUE,,1
"Aldabra Atoll","Gymnothorax melatremus",TRUE,,1
"Aldabra Atoll","Gymnothorax monochrous",TRUE,,1
"Aldabra Atoll","Gymnothorax pictus",TRUE,,1
"Aldabra Atoll","Gymnothorax richardsonii",TRUE,,1
"Aldabra Atoll","Gymnothorax rueppelliae",TRUE,,
"Aldabra Atoll","Gymnothorax undulatus",TRUE,,1
"Aldabra Atoll","Gymnothorax zonipectis",TRUE,,1
"Aldabra Atoll","Gyrosmilia interrupta",FALSE,,
"Aldabra Atoll","Halichoeres biocellatus",TRUE,,2
"Aldabra Atoll","Halichoeres cosmetus",TRUE,,3
"Aldabra Atoll","Halichoeres hortulanus",TRUE,,3
"Aldabra Atoll","Halichoeres marginatus",TRUE,,1
"Aldabra Atoll","Halichoeres nebulosus",TRUE,,2
"Aldabra Atoll","Halichoeres nigrescens",TRUE,,2
"Aldabra Atoll","Halichoeres scapularis",TRUE,,3
"Aldabra Atoll","Halichondria (Halichondria) aldabrensis",FALSE,,
"Aldabra Atoll","Halichondria (Halichondria) lendenfeldi",FALSE,,
"Aldabra Atoll","Halomitra pileus",FALSE,,
"Aldabra Atoll","Haloptilus longicornis",FALSE,,
"Aldabra Atoll","Hastula lanceata",FALSE,,
"Aldabra Atoll","Helcogramma alkamr",TRUE,,
"Aldabra Atoll","Helcogramma fuscopinna",TRUE,,1
"Aldabra Atoll","Heliopora coerulea",FALSE,"VU",
"Aldabra Atoll","Hemigymnus fasciatus",TRUE,,3
"Aldabra Atoll","Hemiramphus lutkei",TRUE,,1
"Aldabra Atoll","Hemitaurichthys zoster",TRUE,,3
"Aldabra Atoll","Heniochus acuminatus",TRUE,,3
"Aldabra Atoll","Herklotsichthys quadrimaculatus",TRUE,,1
"Aldabra Atoll","Herpolitha limax",FALSE,,
"Aldabra Atoll","Heteractis aurora",FALSE,,
"Aldabra Atoll","Heteractis crispa",FALSE,,
"Aldabra Atoll","Heteractis magnifica",FALSE,,
"Aldabra Atoll","Heterocyathus aequicostatus",FALSE,,
"Aldabra Atoll","Heteropriacanthus cruentatus",TRUE,,2
"Aldabra Atoll","Heteropsammia cochlea",FALSE,,
"Aldabra Atoll","Hippichthys spicifer",TRUE,,1
"Aldabra Atoll","Hipposcarus harid",TRUE,,1
"Aldabra Atoll","Hologymnosus doliatus",TRUE,,1
"Aldabra Atoll","Holothuria (Thymiosycia) impatiens",FALSE,,
"Aldabra Atoll","Homophyllia bowerbanki",FALSE,,
"Aldabra Atoll","Horastrea indica",FALSE,"VU",
"Aldabra Atoll","Hydnophora exesa",FALSE,,
"Aldabra Atoll","Hydnophora microconos",FALSE,,
"Aldabra Atoll","Hydnophora pilosa",FALSE,,
"Aldabra Atoll","Hydnophora rigida",FALSE,,
"Aldabra Atoll","Hydroprogne caspia",FALSE,,
"Aldabra Atoll","Hypoatherina barnesi",TRUE,,
"Aldabra Atoll","Hypoatherina temminckii",TRUE,,1
"Aldabra Atoll","Hypocolpus abbotti",FALSE,,
"Aldabra Atoll","Hyporhamphus affinis",TRUE,,1
"Aldabra Atoll","Igernella mirabilis",FALSE,,
"Aldabra Atoll","Isopora crateriformis",FALSE,"VU",
"Aldabra Atoll","Isopora cuneata",FALSE,"VU",
"Aldabra Atoll","Isopora palifera",FALSE,,
"Aldabra Atoll","Istiblennius edentulus",TRUE,,1
"Aldabra Atoll","Istigobius spence",TRUE,,
"Aldabra Atoll","Joeropsis dimorpha",FALSE,,
"Aldabra Atoll","Joeropsis indicus",FALSE,,
"Aldabra Atoll","Joeropsis lentigo",FALSE,,
"Aldabra Atoll","Joeropsis pleurion",FALSE,,
"Aldabra Atoll","Kraemeria samoensis",TRUE,,
"Aldabra Atoll","Kuhlia mugil",TRUE,,11
"Aldabra Atoll","Kyphosus bigibbus",TRUE,,1
"Aldabra Atoll","Kyphosus cinerascens",TRUE,,11
"Aldabra Atoll","Labrichthys unilineatus",TRUE,,1
"Aldabra Atoll","Labroides bicolor",TRUE,,2
"Aldabra Atoll","Labroides dimidiatus",TRUE,,4
"Aldabra Atoll","Lactoria cornuta",TRUE,,1
"Aldabra Atoll","Leiuranus semicinctus",TRUE,,1
"Aldabra Atoll","Lensia hotspur",FALSE,,
"Aldabra Atoll","Lensia subtilis",FALSE,,
"Aldabra Atoll","Lensia subtiloides",FALSE,,
"Aldabra Atoll","Lepidozygus tapeinosoma",TRUE,,1
"Aldabra Atoll","Leptanthura calcis",FALSE,,
"Aldabra Atoll","Leptastrea aequalis",FALSE,"VU",
"Aldabra Atoll","Leptastrea bottae",FALSE,,
"Aldabra Atoll","Leptastrea inaequalis",FALSE,,
"Aldabra Atoll","Leptastrea purpurea",FALSE,,
"Aldabra Atoll","Leptastrea transversa",FALSE,,
"Aldabra Atoll","Leptoria phrygia",FALSE,,
"Aldabra Atoll","Leptoscarus vaigiensis",TRUE,,1
"Aldabra Atoll","Leptoseris foliosa",FALSE,,
"Aldabra Atoll","Leptoseris gardineri",FALSE,,
"Aldabra Atoll","Leptoseris glabra",FALSE,,
"Aldabra Atoll","Leptoseris hawaiiensis",FALSE,,
"Aldabra Atoll","Leptoseris incrustans",FALSE,"VU",
"Aldabra Atoll","Leptoseris mycetoseroides",FALSE,,
"Aldabra Atoll","Leptoseris scabra",FALSE,,
"Aldabra Atoll","Leptoseris solida",FALSE,,
"Aldabra Atoll","Leptoseris tubulifera",FALSE,,
"Aldabra Atoll","Leptoseris yabei",FALSE,"VU",
"Aldabra Atoll","Lethrinus crocineus",TRUE,,2
"Aldabra Atoll","Lethrinus harak",TRUE,,1
"Aldabra Atoll","Lethrinus mahsena",TRUE,"EN",1
"Aldabra Atoll","Lethrinus nebulosus",TRUE,,1
"Aldabra Atoll","Lethrinus obsoletus",TRUE,,12
"Aldabra Atoll","Lethrinus xanthochilus",TRUE,,1
"Aldabra Atoll","Limnichthys nitidus",TRUE,,1
"Aldabra Atoll","Limnoria clarkae",FALSE,,
"Aldabra Atoll","Limnoria indica",FALSE,,
"Aldabra Atoll","Limnoria insulae",FALSE,,
"Aldabra Atoll","Limnoria pfefferi",FALSE,,
"Aldabra Atoll","Limnoria platycauda",FALSE,,
"Aldabra Atoll","Limnoria unicornis",FALSE,,
"Aldabra Atoll","Linckia laevigata",FALSE,,
"Aldabra Atoll","Linckia multifora",FALSE,,
"Aldabra Atoll","Liriope tetraphylla",FALSE,,
"Aldabra Atoll","Lithophyllon concinna",FALSE,,
"Aldabra Atoll","Lithophyllon repanda",FALSE,,
"Aldabra Atoll","Lithophyllon scabra",FALSE,,
"Aldabra Atoll","Littoraria subvittata",FALSE,,
"Aldabra Atoll","Lobactis scutaria",FALSE,,
"Aldabra Atoll","Lobophyllia agaricia",FALSE,,
"Aldabra Atoll","Lobophyllia corymbosa",FALSE,,
"Aldabra Atoll","Lobophyllia erythraea",FALSE,,
"Aldabra Atoll","Lobophyllia flabelliformis",FALSE,"VU",
"Aldabra Atoll","Lobophyllia hataii",FALSE,,
"Aldabra Atoll","Lobophyllia hemprichii",FALSE,,
"Aldabra Atoll","Lobophyllia ishigakiensis",FALSE,,
"Aldabra Atoll","Lobophyllia radians",FALSE,,
"Aldabra Atoll","Lobophyllia recta",FALSE,,
"Aldabra Atoll","Lobophyllia robusta",FALSE,,
"Aldabra Atoll","Lobophyllia valenciennesii",FALSE,,
"Aldabra Atoll","Lobophyllia vitiensis",FALSE,,
"Aldabra Atoll","Lubbockia squillimana",FALSE,,
"Aldabra Atoll","Lutjanus bohar",TRUE,,1
"Aldabra Atoll","Lutjanus ehrenbergii",TRUE,,1
"Aldabra Atoll","Lutjanus fulviflamma",TRUE,,1
"Aldabra Atoll","Lutjanus fulvus",TRUE,,3
"Aldabra Atoll","Lutjanus gibbus",TRUE,,1
"Aldabra Atoll","Lutjanus kasmira",TRUE,,11
"Aldabra Atoll","Lutjanus lutjanus",TRUE,,1
"Aldabra Atoll","Lutjanus monostigma",TRUE,,1
"Aldabra Atoll","Lutjanus rivulatus",TRUE,,11
"Aldabra Atoll","Luzonichthys microlepis",TRUE,,
"Aldabra Atoll","Luzonichthys waitei",TRUE,,
"Aldabra Atoll","Lysidice unicornis",FALSE,,
"Aldabra Atoll","Machatrium aldabrae",FALSE,,
"Aldabra Atoll","Macolor niger",TRUE,,1
"Aldabra Atoll","Macropharyngodon bipartitus",TRUE,,2
"Aldabra Atoll","Macrophiothrix propinqua",FALSE,,
"Aldabra Atoll","Macrosetella gracilis",FALSE,,
"Aldabra Atoll","Madracis kirbyi",FALSE,,
"Aldabra Atoll","Mauritia mauritiana",FALSE,,
"Aldabra Atoll","Melichthys indicus",TRUE,,1
"Aldabra Atoll","Melichthys niger",TRUE,,1
"Aldabra Atoll","Merulina ampliata",FALSE,,
"Aldabra Atoll","Metacirolana monodi",FALSE,,
"Aldabra Atoll","Micromussa amakusensis",FALSE,,
"Aldabra Atoll","Micromussa lordhowensis",FALSE,,
"Aldabra Atoll","Micromussa regularis",FALSE,,
"Aldabra Atoll","Microsetella rosea",FALSE,,
"Aldabra Atoll","Millepora dichotoma",FALSE,,
"Aldabra Atoll","Millepora exaesa",FALSE,,
"Aldabra Atoll","Millepora platyphylla",FALSE,,
"Aldabra Atoll","Millepora tenera",FALSE,,
"Aldabra Atoll","Millerella pannosa",FALSE,,
"Aldabra Atoll","Mizothenar serratum",FALSE,,
"Aldabra Atoll","Monetaria caputserpentis",FALSE,,
"Aldabra Atoll","Monodactylus argenteus",TRUE,,11
"Aldabra Atoll","Monotaxis grandoculis",TRUE,,12
"Aldabra Atoll","Montipora aequituberculata",FALSE,,
"Aldabra Atoll","Montipora calcarea",FALSE,"VU",
"Aldabra Atoll","Montipora caliculata",FALSE,"VU",
"Aldabra Atoll","Montipora circumvallata",FALSE,,
"Aldabra Atoll","Montipora cryptus",FALSE,,
"Aldabra Atoll","Montipora danae",FALSE,,
"Aldabra Atoll","Montipora digitata",FALSE,,
"Aldabra Atoll","Montipora efflorescens",FALSE,,
"Aldabra Atoll","Montipora floweri",FALSE,,
"Aldabra Atoll","Montipora foveolata",FALSE,,
"Aldabra Atoll","Montipora grisea",FALSE,,
"Aldabra Atoll","Montipora hispida",FALSE,,
"Aldabra Atoll","Montipora informis",FALSE,,
"Aldabra Atoll","Montipora maeandrina",FALSE,,
"Aldabra Atoll","Montipora millepora",FALSE,,
"Aldabra Atoll","Montipora monasteriata",FALSE,,
"Aldabra Atoll","Montipora nodosa",FALSE,,
"Aldabra Atoll","Montipora saudii",FALSE,,
"Aldabra Atoll","Montipora spongodes",FALSE,,
"Aldabra Atoll","Montipora stilosa",FALSE,"VU",
"Aldabra Atoll","Montipora tuberculosa",FALSE,,
"Aldabra Atoll","Montipora turgescens",FALSE,,
"Aldabra Atoll","Montipora undata",FALSE,,
"Aldabra Atoll","Montipora venosa",FALSE,,
"Aldabra Atoll","Montipora verrucosa",FALSE,,
"Aldabra Atoll","Moringua microchir",TRUE,,11
"Aldabra Atoll","Moseleya latistellata",FALSE,"VU",
"Aldabra Atoll","Mulloidichthys flavolineatus",TRUE,,1
"Aldabra Atoll","Mycedium elephantotus",FALSE,,
"Aldabra Atoll","Mycedium mancaoi",FALSE,,
"Aldabra Atoll","Mycedium umbra",FALSE,,
"Aldabra Atoll","Myrichthys colubrinus",TRUE,,1
"Aldabra Atoll","Myrichthys maculosus",TRUE,,10
"Aldabra Atoll","Myripristis kuntee",TRUE,,2
"Aldabra Atoll","Myripristis murdjan",TRUE,,1
"Aldabra Atoll","Nannocalanus minor",FALSE,,
"Aldabra Atoll","Naso lituratus",TRUE,,1
"Aldabra Atoll","Naso unicornis",TRUE,,2
"Aldabra Atoll","Neamia octospina",TRUE,,1
"Aldabra Atoll","Nectamia savayensis",TRUE,,2
"Aldabra Atoll","Nemanthias carberryi",TRUE,,1
"Aldabra Atoll","Neoglyphidodon melas",TRUE,,3
"Aldabra Atoll","Neohyssura gladia",FALSE,,
"Aldabra Atoll","Neoniphon argenteus",TRUE,,2
"Aldabra Atoll","Neoniphon sammara",TRUE,,2
"Aldabra Atoll","Neopomacentrus bankieri",TRUE,,1
"Aldabra Atoll","Neopomacentrus cyanomos",TRUE,,3
"Aldabra Atoll","Neoscopelus macrolepidotus",TRUE,,10
"Aldabra Atoll","Novaculichthys taeniourus",TRUE,,2
"Aldabra Atoll","Novaculoides macrolepidotus",TRUE,,1
"Aldabra Atoll","Nymphon aldabrense",FALSE,,
"Aldabra Atoll","Nymphon diabolum",FALSE,,
"Aldabra Atoll","Nymphon tanypalpes",FALSE,,
"Aldabra Atoll","Octopus cyanea",FALSE,,
"Aldabra Atoll","Onuxodon parvibrachium",TRUE,,1
"Aldabra Atoll","Ophiactis savignyi",FALSE,,
"Aldabra Atoll","Ophichthus marginatus",TRUE,,
"Aldabra Atoll","Ophiocoma erinaceus",FALSE,,
"Aldabra Atoll","Ophiocoma scolopendrina",FALSE,,
"Aldabra Atoll","Ophiocomella sexradia",FALSE,,
"Aldabra Atoll","Ostorhinchus angustatus",TRUE,,2
"Aldabra Atoll","Ostorhinchus apogonoides",TRUE,,1
"Aldabra Atoll","Ostorhinchus cyanosoma",TRUE,,2
"Aldabra Atoll","Ostorhinchus nigrofasciatus",TRUE,,2
"Aldabra Atoll","Ostorhinchus taeniophorus",TRUE,,1
"Aldabra Atoll","Ostracion cubicum",TRUE,,
"Aldabra Atoll","Ostracion meleagris",TRUE,,1
"Aldabra Atoll","Oulophyllia bennettae",FALSE,,
"Aldabra Atoll","Oulophyllia crispa",FALSE,,
"Aldabra Atoll","Ovula ovum",FALSE,,
"Aldabra Atoll","Oxycheilinus bimaculatus",TRUE,,1
"Aldabra Atoll","Oxymeris chlorata",FALSE,,
"Aldabra Atoll","Oxymonacanthus longirostris",TRUE,"VU",12
"Aldabra Atoll","Oxypora crassispinosa",FALSE,,
"Aldabra Atoll","Oxypora echinata",FALSE,,
"Aldabra Atoll","Oxypora lacera",FALSE,,
"Aldabra Atoll","Pachyseris rugosa",FALSE,"VU",
"Aldabra Atoll","Pachyseris speciosa",FALSE,,
"Aldabra Atoll","Palutrus reticularis",TRUE,,
"Aldabra Atoll","Panathura indica",FALSE,,
"Aldabra Atoll","Papilloculiceps longiceps",TRUE,,1
"Aldabra Atoll","Paracanthurus hepatus",TRUE,,11
"Aldabra Atoll","Paracilicaea mossambica",FALSE,,
"Aldabra Atoll","Paracirrhites arcatus",TRUE,,11
"Aldabra Atoll","Paracirrhites forsteri",TRUE,,2
"Aldabra Atoll","Paragobiodon echinocephalus",TRUE,,1
"Aldabra Atoll","Paragobiodon lacunicolus",TRUE,,1
"Aldabra Atoll","Paragobiodon modestus",TRUE,,1
"Aldabra Atoll","Paragoniastrea australensis",FALSE,,
"Aldabra Atoll","Paragoniastrea deformis",FALSE,,
"Aldabra Atoll","Paragoniastrea russelli",FALSE,,
"Aldabra Atoll","Paralimnoria andrewsi",FALSE,,
"Aldabra Atoll","Paraluteres prionurus",TRUE,,11
"Aldabra Atoll","Paramontastraea peresi",FALSE,,
"Aldabra Atoll","Paramontastraea serageldini",FALSE,,
"Aldabra Atoll","Paranthura algophila",FALSE,,
"Aldabra Atoll","Parapercis hexophtalma",TRUE,,1
"Aldabra Atoll","Parapercis punctulata",TRUE,,1
"Aldabra Atoll","Parapercis robinsoni",TRUE,,1
"Aldabra Atoll","Parascorpaena bandanensis",TRUE,,
"Aldabra Atoll","Parascorpaena mossambica",TRUE,,1
"Aldabra Atoll","Pardachirus morrowi",TRUE,,1
"Aldabra Atoll","Pareucalanus attenuatus",FALSE,,
"Aldabra Atoll","Parexocoetus mento",TRUE,,1
"Aldabra Atoll","Parupeneus barberinus",TRUE,,2
"Aldabra Atoll","Parupeneus ciliatus",TRUE,,1
"Aldabra Atoll","Parupeneus macronemus",TRUE,,1
"Aldabra Atoll","Parupeneus rubescens",TRUE,,1
"Aldabra Atoll","Parupeneus trifasciatus",TRUE,,1
"Aldabra Atoll","Pavona cactus",FALSE,"VU",
"Aldabra Atoll","Pavona clavus",FALSE,,
"Aldabra Atoll","Pavona danai",FALSE,"VU",
"Aldabra Atoll","Pavona decussata",FALSE,"VU",
"Aldabra Atoll","Pavona duerdeni",FALSE,,
"Aldabra Atoll","Pavona explanulata",FALSE,,
"Aldabra Atoll","Pavona frondifera",FALSE,,
"Aldabra Atoll","Pavona maldivensis",FALSE,,
"Aldabra Atoll","Pavona minor",FALSE,,
"Aldabra Atoll","Pavona minuta",FALSE,,
"Aldabra Atoll","Pavona varians",FALSE,,
"Aldabra Atoll","Pavona venosa",FALSE,"VU",
"Aldabra Atoll","Pectinia alcicornis",FALSE,"VU",
"Aldabra Atoll","Pectinia lactuca",FALSE,"VU",
"Aldabra Atoll","Pelates quadrilineatus",TRUE,,1
"Aldabra Atoll","Pempheris oualensis",TRUE,,1
"Aldabra Atoll","Pendanthura picardi",FALSE,,
"Aldabra Atoll","Pendanthura seminigra",FALSE,,
"Aldabra Atoll","Petroscirtes mitratus",TRUE,,1
"Aldabra Atoll","Phaenomonas cooperae",TRUE,,
"Aldabra Atoll","Phaethon lepturus",FALSE,,
"Aldabra Atoll","Phaethon rubricauda",FALSE,,
"Aldabra Atoll","Phyllidiopsis cardinalis",FALSE,,
"Aldabra Atoll","Phyllophichthus xenodontus",TRUE,,1
"Aldabra Atoll","Physogyra lichtensteini",FALSE,"VU",
"Aldabra Atoll","Pisodonophis boro",TRUE,,2
"Aldabra Atoll","Plagiotremus rhinorhynchos",TRUE,,1
"Aldabra Atoll","Plagiotremus tapeinosoma",TRUE,,1
"Aldabra Atoll","Planiliza macrolepis",TRUE,,1
"Aldabra Atoll","Platax orbicularis",TRUE,,11
"Aldabra Atoll","Platybelone argalus",TRUE,,1
"Aldabra Atoll","Platygyra acuta",FALSE,,
"Aldabra Atoll","Platygyra carnosa",FALSE,,
"Aldabra Atoll","Platygyra contorta",FALSE,,
"Aldabra Atoll","Platygyra crosslandi",FALSE,,
"Aldabra Atoll","Platygyra daedalea",FALSE,,
"Aldabra Atoll","Platygyra lamellina",FALSE,,
"Aldabra Atoll","Platygyra pini",FALSE,,
"Aldabra Atoll","Platygyra ryukyuensis",FALSE,,
"Aldabra Atoll","Platygyra sinensis",FALSE,,
"Aldabra Atoll","Platygyra verweyi",FALSE,,
"Aldabra Atoll","Plectorhinchus vittatus",TRUE,,11
"Aldabra Atoll","Plectroglyphidodon dickii",TRUE,,4
"Aldabra Atoll","Plectroglyphidodon imparipennis",TRUE,,3
"Aldabra Atoll","Plectroglyphidodon johnstonianus",TRUE,,3
"Aldabra Atoll","Plectroglyphidodon lacrymatus",TRUE,,4
"Aldabra Atoll","Plectroglyphidodon leucozonus",TRUE,,1
"Aldabra Atoll","Plectrypops lima",TRUE,,2
"Aldabra Atoll","Plerogyra sinuosa",FALSE,,
"Aldabra Atoll","Plesiastrea versipora",FALSE,,
"Aldabra Atoll","Plesiops coeruleolineatus",TRUE,,1
"Aldabra Atoll","Pleuractis granulosa",FALSE,,
"Aldabra Atoll","Pleuractis moluccensis",FALSE,,
"Aldabra Atoll","Pleuractis paumotensis",FALSE,,
"Aldabra Atoll","Pleuractis seychellensis",FALSE,,
"Aldabra Atoll","Pleurobranchus semperi",FALSE,,
"Aldabra Atoll","Pleurocope wilsoni",FALSE,,
"Aldabra Atoll","Pleurosicya coerulea",TRUE,,
"Aldabra Atoll","Pleurosicya mossambica",TRUE,,1
"Aldabra Atoll","Plotosus limbatus",TRUE,,1
"Aldabra Atoll","Pocillopora damicornis",FALSE,,
"Aldabra Atoll","Pocillopora elegans",FALSE,"VU",
"Aldabra Atoll","Pocillopora grandis",FALSE,,
"Aldabra Atoll","Pocillopora indiania",FALSE,"VU",
"Aldabra Atoll","Pocillopora ligulata",FALSE,,
"Aldabra Atoll","Pocillopora meandrina",FALSE,,
"Aldabra Atoll","Pocillopora verrucosa",FALSE,,
"Aldabra Atoll","Pocillopora woodjonesi",FALSE,,
"Aldabra Atoll","Pocillopora zelli",FALSE,,
"Aldabra Atoll","Podabacia crustacea",FALSE,,
"Aldabra Atoll","Polyphyllia talpina",FALSE,,
"Aldabra Atoll","Pomacanthus chrysurus",TRUE,,
"Aldabra Atoll","Pomacanthus imperator",TRUE,,11
"Aldabra Atoll","Pomacanthus semicirculatus",TRUE,,
"Aldabra Atoll","Pomacentrus caeruleopunctatus",TRUE,,1
"Aldabra Atoll","Pomacentrus caeruleus",TRUE,,3
"Aldabra Atoll","Pomacentrus coelestis",TRUE,,1
"Aldabra Atoll","Pomacentrus pavo",TRUE,,3
"Aldabra Atoll","Pomacentrus sulfureus",TRUE,,3
"Aldabra Atoll","Pomacentrus trilineatus",TRUE,,3
"Aldabra Atoll","Pontellina plumata",FALSE,,
"Aldabra Atoll","Porites annae",FALSE,,
"Aldabra Atoll","Porites australiensis",FALSE,,
"Aldabra Atoll","Porites columnaris",FALSE,,
"Aldabra Atoll","Porites cylindrica",FALSE,,
"Aldabra Atoll","Porites harrisoni",FALSE,,
"Aldabra Atoll","Porites latistellata",FALSE,,
"Aldabra Atoll","Porites lichen",FALSE,,
"Aldabra Atoll","Porites lobata",FALSE,,
"Aldabra Atoll","Porites lutea",FALSE,,
"Aldabra Atoll","Porites monticulosa",FALSE,,
"Aldabra Atoll","Porites nigrescens",FALSE,"VU",
"Aldabra Atoll","Porites nodifera",FALSE,,
"Aldabra Atoll","Porites profundus",FALSE,,
"Aldabra Atoll","Porites rus",FALSE,,
"Aldabra Atoll","Porites solida",FALSE,,
"Aldabra Atoll","Porites superfusa",FALSE,,
"Aldabra Atoll","Priolepis cincta",TRUE,,2
"Aldabra Atoll","Priolepis inhaca",TRUE,,1
"Aldabra Atoll","Priolepis nocturna",TRUE,,1
"Aldabra Atoll","Pristiapogon abrogramma",TRUE,,1
"Aldabra Atoll","Pristiapogon fraenatus",TRUE,,2
"Aldabra Atoll","Pristiapogon kallopterus",TRUE,,2
"Aldabra Atoll","Psammocora albopicta",FALSE,,
"Aldabra Atoll","Psammocora columna",FALSE,,
"Aldabra Atoll","Psammocora contigua",FALSE,,
"Aldabra Atoll","Psammocora exesa",FALSE,,
"Aldabra Atoll","Psammocora haimiana",FALSE,,
"Aldabra Atoll","Psammocora nierstraszi",FALSE,,
"Aldabra Atoll","Psammocora profundacella",FALSE,,
"Aldabra Atoll","Psammocora stellata",FALSE,"VU",
"Aldabra Atoll","Pseudamia gelatinosa",TRUE,,1
"Aldabra Atoll","Pseudanchialina inermis",FALSE,,
"Aldabra Atoll","Pseudanthias bimaculatus",TRUE,,
"Aldabra Atoll","Pseudanthias squamipinnis",TRUE,,1
"Aldabra Atoll","Pseudechidna brummeri",TRUE,,1
"Aldabra Atoll","Pseudocheilinus hexataenia",TRUE,,3
"Aldabra Atoll","Pseudocheilinus octotaenia",TRUE,,1
"Aldabra Atoll","Pseudocoris occidentalis",TRUE,,1
"Aldabra Atoll","Pseudogramma polyacantha",TRUE,,2
"Aldabra Atoll","Pseudosiderastrea tayamai",FALSE,,
"Aldabra Atoll","Pseudotriakis microdon",TRUE,,11
"Aldabra Atoll","Pteragogus pelycus",TRUE,,
"Aldabra Atoll","Pteragogus variabilis",TRUE,,
"Aldabra Atoll","Ptereleotris microlepis",TRUE,,1
"Aldabra Atoll","Pterocaesio pisang",TRUE,,1
"Aldabra Atoll","Pterocaesio tile",TRUE,,11
"Aldabra Atoll","Pterois antennata",TRUE,,1
"Aldabra Atoll","Pterois miles",TRUE,,11
"Aldabra Atoll","Pterois radiata",TRUE,,2
"Aldabra Atoll","Rastrelliger kanagurta",TRUE,,1
"Aldabra Atoll","Rhabdamia gracilis",TRUE,,1
"Aldabra Atoll","Rhabderemia bistylifera",FALSE,,
"Aldabra Atoll","Rhincalanus rostrifrons",FALSE,,
"Aldabra Atoll","Rhinecanthus aculeatus",TRUE,,11
"Aldabra Atoll","Rhinecanthus rectangulus",TRUE,,1
"Aldabra Atoll","Rosacea cymbiformis",FALSE,,
"Aldabra Atoll","Salarias fasciatus",TRUE,,12
"Aldabra Atoll","Sandalolitha robusta",FALSE,,
"Aldabra Atoll","Santia spicata",FALSE,,
"Aldabra Atoll","Santia urospinosa",FALSE,,
"Aldabra Atoll","Sargocentron caudimaculatum",TRUE,,2
"Aldabra Atoll","Sargocentron diadema",TRUE,,2
"Aldabra Atoll","Sargocentron melanospilos",TRUE,,1
"Aldabra Atoll","Sargocentron praslin",TRUE,,1
"Aldabra Atoll","Sargocentron punctatissimum",TRUE,,1
"Aldabra Atoll","Sargocentron spiniferum",TRUE,,1
"Aldabra Atoll","Sargocentron violaceum",TRUE,,1
"Aldabra Atoll","Saurida gracilis",TRUE,,2
"Aldabra Atoll","Saurida nebulosa",TRUE,,1
"Aldabra Atoll","Saurida undosquamis",TRUE,,11
"Aldabra Atoll","Scarus falcipinnis",TRUE,,
"Aldabra Atoll","Scarus frenatus",TRUE,,1
"Aldabra Atoll","Scarus ghobban",TRUE,,11
"Aldabra Atoll","Scarus psittacus",TRUE,,1
"Aldabra Atoll","Scarus scaber",TRUE,,1
"Aldabra Atoll","Schismorhynchus labialis",TRUE,,1
"Aldabra Atoll","Scolecenchelys gymnota",TRUE,,1
"Aldabra Atoll","Scolecenchelys laticaudata",TRUE,,1
"Aldabra Atoll","Scolecithrix danae",FALSE,,
"Aldabra Atoll","Scorpaenodes albaiensis",TRUE,,1
"Aldabra Atoll","Scorpaenodes corallinus",TRUE,,1
"Aldabra Atoll","Scorpaenodes hirsutus",TRUE,,1
"Aldabra Atoll","Scorpaenodes minor",TRUE,,1
"Aldabra Atoll","Scorpaenodes parvipinnis",TRUE,,1
"Aldabra Atoll","Scorpaenodes scaber",TRUE,,1
"Aldabra Atoll","Scorpaenodes varipinnis",TRUE,,2
"Aldabra Atoll","Scorpaenopsis diabolus",TRUE,,1
"Aldabra Atoll","Scorpaenopsis gibbosa",TRUE,,1
"Aldabra Atoll","Sebastapistes cyanostigma",TRUE,,2
"Aldabra Atoll","Sebastapistes mauritiana",TRUE,,2
"Aldabra Atoll","Sebastapistes nuchalis",TRUE,,
"Aldabra Atoll","Sebastapistes strongia",TRUE,,1
"Aldabra Atoll","Selar crumenophthalmus",TRUE,,11
"Aldabra Atoll","Seriatopora caliendrum",FALSE,,
"Aldabra Atoll","Seriatopora dentritica",FALSE,,
"Aldabra Atoll","Seriatopora guttata",FALSE,,
"Aldabra Atoll","Seriatopora hystrix",FALSE,,
"Aldabra Atoll","Seriatopora stellata",FALSE,,
"Aldabra Atoll","Siderastrea savignyana",FALSE,,
"Aldabra Atoll","Siganus argenteus",TRUE,,1
